State_Name,Crop,Season,State_Zone,Crop_Group,Window_Type,Start_Month,Start_Day,Start_Year_Offset,End_Month,End_Day,End_Year_Offset,Window_Days,Example_Crop_Year,Example_Start_Date,Example_End_Date,Observed_Rows_1997_2014,Observed_Districts_1997_2014,Rule_Level,Rule_Version,Rule_Status,Rule_Basis,Special_Note,Dataset_Reference,Season_Reference
Madhya Pradesh,Maize,Kharif,central_west,maize,crop_cycle_estimate,6,1,0,9,28,0,120,2010,2010-06-01,2010-09-28,1572,66,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the central_west Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Madhya Pradesh,Maize,Whole Year,central_west,maize,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,100,50,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Madhya Pradesh,Mango,Whole Year,central_west,fruit_perennial,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,84,44,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Madhya Pradesh,Masoor,Rabi,central_west,lentil,crop_cycle_estimate,10,15,0,2,11,1,120,2010,2010-10-15,2011-02-11,881,49,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the central_west Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Madhya Pradesh,Masoor,Whole Year,central_west,lentil,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,96,48,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Madhya Pradesh,Mesta,Kharif,central_west,jute_mesta,crop_cycle_estimate,5,2,0,9,28,0,150,2010,2010-05-02,2010-09-28,112,21,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 150-day cycle starting from the central_west Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Madhya Pradesh,Mesta,Whole Year,central_west,jute_mesta,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,48,13,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Madhya Pradesh,Moong(Green Gram),Kharif,central_west,green_gram,crop_cycle_estimate,6,1,0,8,29,0,90,2010,2010-06-01,2010-08-29,729,51,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 90-day cycle starting from the central_west Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Madhya Pradesh,Moong(Green Gram),Rabi,central_west,green_gram,crop_cycle_estimate,10,15,0,1,12,1,90,2010,2010-10-15,2011-01-12,330,40,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 90-day cycle starting from the central_west Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Madhya Pradesh,Niger seed,Kharif,central_west,niger,crop_cycle_estimate,6,1,0,9,28,0,120,2010,2010-06-01,2010-09-28,654,49,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the central_west Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Madhya Pradesh,Niger seed,Whole Year,central_west,niger,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,52,26,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Madhya Pradesh,Onion,Whole Year,central_west,onion,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,1456,65,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Madhya Pradesh,Orange,Whole Year,central_west,fruit_perennial,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,26,26,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Madhya Pradesh,Other Citrus Fruit,Whole Year,central_west,fruit_perennial,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,15,15,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Madhya Pradesh,Other Fresh Fruits,Whole Year,central_west,fruit_perennial,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,79,43,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Madhya Pradesh,Other Kharif pulses,Kharif,central_west,aggregate_kharif_pulses,aggregate_reporting_window,6,1,0,11,30,0,183,2010,2010-06-01,2010-11-30,694,65,state_zone+crop+season,v1.0,decided_project_convention,Aggregate crop category mapped to the complete reporting-season window.,Aggregate crop category; uses the full reporting-season window.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Madhya Pradesh,Other Rabi pulses,Rabi,central_west,aggregate_rabi_pulses,aggregate_reporting_window,10,15,0,4,30,1,198,2010,2010-10-15,2011-04-30,628,62,state_zone+crop+season,v1.0,decided_project_convention,Aggregate crop category mapped to the complete reporting-season window.,Aggregate crop category; uses the full reporting-season window.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Madhya Pradesh,Other Vegetables,Whole Year,central_west,vegetable,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,93,48,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Madhya Pradesh,Paddy,Kharif,central_west,rice,crop_cycle_estimate,6,1,0,10,28,0,150,2010,2010-06-01,2010-10-28,35,35,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 150-day cycle starting from the central_west Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Madhya Pradesh,Papaya,Whole Year,central_west,fruit_perennial,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,76,40,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Madhya Pradesh,Peas & beans (Pulses),Rabi,central_west,other_pulse,crop_cycle_estimate,10,15,0,2,11,1,120,2010,2010-10-15,2011-02-11,811,51,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the central_west Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Madhya Pradesh,Peas & beans (Pulses),Whole Year,central_west,other_pulse,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,96,48,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Madhya Pradesh,Pome Fruit,Whole Year,central_west,fruit_perennial,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,89,47,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Madhya Pradesh,Potato,Whole Year,central_west,potato,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,1340,65,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Madhya Pradesh,Ragi,Kharif,central_west,finger_millet,crop_cycle_estimate,6,1,0,9,28,0,120,2010,2010-06-01,2010-09-28,140,31,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the central_west Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Madhya Pradesh,Ragi,Whole Year,central_west,finger_millet,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,4,2,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Madhya Pradesh,Rapeseed &Mustard,Rabi,central_west,rapeseed_mustard,crop_cycle_estimate,10,30,0,3,18,1,140,2010,2010-10-30,2011-03-18,1515,65,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 140-day cycle starting from the central_west Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Madhya Pradesh,Rapeseed &Mustard,Whole Year,central_west,rapeseed_mustard,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,98,49,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Madhya Pradesh,Rice,Kharif,central_west,rice,crop_cycle_estimate,6,1,0,10,28,0,150,2010,2010-06-01,2010-10-28,1474,66,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 150-day cycle starting from the central_west Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
